id,name,date,text,location,sentiment
1.13E+18,Jdp998,Fri May 31 04:37:20 +0000 2019,"Worth sharing this again #Gold vs #Bitcoin comparison.
On March 19 , 2019. BTC was $3783 when I first shared it. For Swing Traders : 1D - 3D - 1W Charts are the key!
Gold needed more time to reach this target, #BTC needs more correction to reach its target!

#crypto $btc $gold https://t.co/NdE6R9mbTH","Albuquerque, NM",neutral
1.13E+18,natgastrading,Fri May 31 04:37:19 +0000 2019,"#Gold, #Silver, #CrudeOil, #Cryptos....Todays Free Podcast Covers Our Next Profit Targets &gt; https://t.co/KLLl3AgK4K

$GLD $SLV $USO $GBTC $SPY",USA,unrelated
1.13E+18,TheVolawatcher,Fri May 31 04:30:18 +0000 2019,"Far East shares lower
$Nikkei 20772-0.81%
$HSI 27066-0.18%
$SSE 2906+0.01%

TSY notes extended rally
$UST 2.02-5
$UST 1.98-6
$UST 2.19-4

Oil on the way down
#OOTT 
$WTI 56.02 
$GOLD 1296.10

CHF with gains
$USDCHF 1.0054-0.2401%
$EURCHF 1.1190-0.2434%","Zurich, Switzerland",neutral
1.13E+18,win2achieve,Fri May 31 04:28:58 +0000 2019,"$Gold price started a decent upward move after forming a support base near $1,274. Crude $oil price declined heavily and it remains at a risk of more losses below $55.00. #Gold #Oil #Price https://t.co/BhOpLcHUmd","Indore, India",bullish
1.13E+18,BakkenShale,Fri May 31 04:14:34 +0000 2019,"A China Bond Sell-off Could Send Gold, Silver, Platinum, Palladium, Rare Earth Metals and Rhodium To New Highs 

$SPY $DIA $DJIA $LIT $GLD $SLV $IWM $QQQ $FTSE $DAX $SPX $VIX $TVIX $UVXY $VXX https://t.co/N3X4si8kC4","Williston, ND",bullish
1.13E+18,cybercurrents,Fri May 31 04:05:58 +0000 2019,"Get ready to rumble...

https://t.co/PEg6vW78rl

$TLT $GLD $SPY #SP500 #tariffs #ChinaUS #mexico #USMCA",179° 56′ 39.4″ +0° 2′ 46.2″,unrelated
1.13E+18,ElCryptoChief,Fri May 31 03:57:01 +0000 2019,"Gold | $GOLD | $XAU $USD

GOLD    31.05   EE

Long or short it on WCX: https://t.co/2kfJ8dG4jH https://t.co/x8yr79gPNu","Madrid, Spain",neutral
1.13E+18,StartBitcoinOK,Fri May 31 03:52:04 +0000 2019,Australian Dollar meets resistance again #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/yzTjDfklGo,,unrelated
1.13E+18,Helix4investors,Fri May 31 03:51:22 +0000 2019,"Bot in play HLX:AX getting ready for initial JORC
resource estimation at Collerina.
A long delay but should be worth the wait.
$copper $zinc $silver $gold - typical VMS system.
$scandium ree + $cobalt, $nickel on the back burner.
Cobar $gold on the backburner.
Big week coming!",,unrelated
1.13E+18,That_Mexi_Kid,Fri May 31 03:39:17 +0000 2019,short $gold,,bearish
1.13E+18,chu_darren,Fri May 31 03:38:52 +0000 2019,"#ArabicaCoffee Surges Nearly 3% Reclaiming Key 1.0 Level; #TechnicalAnalysis of #KC_F #JO #BJO, #SB_F #SGG, #GC_F #GLD @ https://t.co/g2C1iHNKlY #RawSugar #Gold https://t.co/qvXdrDn70L",Singapore,unrelated
1.13E+18,StartBitcoinOK,Fri May 31 03:34:20 +0000 2019,Uber Eats Gains Momentum as Ride-Hailing Growth Slows #Bitcoin #Btc #Cryptocurrency #UberQ1 #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/c7WZupuxDv,,unrelated
1.13E+18,ChristineChadwi,Fri May 31 03:24:43 +0000 2019,@TheBubbleBubble How I Earned My Stripes: https://t.co/tgdh3toiTX  #GlobalIntelligence #RFID $GLD https://t.co/BGiP3pLRpx,"Louisville, KY",unrelated
1.13E+18,Market_Oracle,Fri May 31 03:20:39 +0000 2019,Roll Stop loss order to $1267 on August futures. $GOLD https://t.co/vz307MnFdX,Toronto,unrelated
1.13E+18,bronsuchecki,Fri May 31 03:18:50 +0000 2019,"What a time to be bullish Aussie $Gold. Chart in $USD looks to turn higher from oversold weekly, and the $AUD would have to pull out more than a Steven Bradbury to finish the year higher than where we are today at 69c. Bring on the AUD$1,900 handle https://t.co/ktP5IfiQnq","Perth, Western Australia",bullish
1.13E+18,Fourier_Trading,Fri May 31 03:16:01 +0000 2019,What is the $GLD going to do next? Get real time alerts and analysis at https://t.co/JWu3jYHlNn,,neutral
1.13E+18,Cryp_talking,Fri May 31 03:02:51 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",,bearish
1.13E+18,the_chart_life,Fri May 31 03:02:33 +0000 2019,"@RoseCityTraders @maginarydragons Oh, you're talking about Gold. I was speaking about Gold Miners. But nice chart there on $GLD.",DC Metro,neutral
1.13E+18,ArcadiaEconomic,Fri May 31 03:01:49 +0000 2019,"Bix Weir talks about the #crypto rally, what #trump might really be doing, and Clif High's $600 #silver forecast...

https://t.co/PpYHMdSejQ

@RoadtoRoota @DoRKLaRDiO  $SLV $GLD #commodities #investing #finance #stocks #gold #silver #Cryptocurency #bitcoin $BTC $LTC @NashBrady","Denver, CO",unrelated
1.13E+18,squirrelinNH,Fri May 31 03:00:04 +0000 2019,"@business @Silver_Watchdog all these years of supporting the US propaganda of $gold being worthless Bloomberg....so now, world is leaving $USD.....and well hey the US has no gold left, and neither do any US peasants.  Good work, guys...good work.",Portsmouth NH,unrelated
1.13E+18,StartBitcoinOK,Fri May 31 02:45:25 +0000 2019,S&amp;P/ASX 200 futures suggest a positive start but oil hit hard #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/g4tiuBsUjF,,unrelated
1.13E+18,OfficialMining,Fri May 31 02:34:01 +0000 2019,"A China Bond Sell-off Could Send Gold, Silver, Platinum, Palladium, Rare Earth Metals and Rhodium To New Highs 

$SPY $DIA $DJIA $LIT $GLD $SLV $IWM $QQQ $FTSE $DAX $SPX $VIX $TVIX $UVXY $VXX https://t.co/N3X4si8kC4","New York, NY",bullish
1.13E+18,StartBitcoinOK,Fri May 31 02:26:09 +0000 2019,Trump to Impose 5% Tariff on Mexico Over Illegal Immigration #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/vEu7NZnxwW,,unrelated
1.13E+18,Escells,Fri May 31 02:19:00 +0000 2019,S&amp;P 500 Could Drop More if Federal Reserve Doesn't Cut Rates $GLD $SLV $REMX,United States,unrelated
1.13E+18,moniology,Fri May 31 02:18:31 +0000 2019,"Equinox Gold looks to be on the verge of a breakout.
$EQX.V $EQXFF $GDXJ $GLD https://t.co/nTk89CMy3c",,unrelated
1.13E+18,Blankmagic1,Fri May 31 02:13:57 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",,bearish
1.13E+18,Moorewealthal,Fri May 31 02:10:25 +0000 2019,"$GOLD Broke out of the cup and handle base in my chart and $SILVER is leading which is good to see. We're still making lower highs ever since that February peak (trend is down), but this month long base we've been in could provide the energy needed for an upside break out https://t.co/DtsYBuzWwg",,bullish
1.13E+18,OfficialMining,Fri May 31 02:10:06 +0000 2019,Gold Reacts to Trump’s 5% Tariff Announcement On Mexican Imports https://t.co/R8pPk1LZHt $GLD $SLV $UURAF $VIX $SPY,"New York, NY",neutral
1.13E+18,jacksonhole73,Fri May 31 02:08:33 +0000 2019,"$GOLD Broke out of the cup and handle base in my chart and $SILVER is leading which is good to see. We're still making lower highs ever since that February peak (trend is down), but this month long base we've been in could provide the energy needed for an upside break out https://t.co/DtsYBuzWwg",,bullish
1.13E+18,redbird_57,Fri May 31 02:07:28 +0000 2019,"$GOLD Broke out of the cup and handle base in my chart and $SILVER is leading which is good to see. We're still making lower highs ever since that February peak (trend is down), but this month long base we've been in could provide the energy needed for an upside break out https://t.co/DtsYBuzWwg",1313 mockingbird lane,bullish
1.13E+18,mytradingbuddy,Fri May 31 02:00:08 +0000 2019,Our Online Daily Newspaper keeps U updated with news to help your #Fx #stocks #Futures #Options $Oil $Gold #trading https://t.co/CcAHqwaOAL,Worldwide,unrelated
1.13E+18,mchen8864,Fri May 31 01:59:55 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy","New York, USA",bearish
1.13E+18,MortonWalson,Fri May 31 01:53:00 +0000 2019,"#Gold, #Silver, #CrudeOil, #Cryptos....Todays Free Podcast Covers Our Next Profit Targets &gt; https://t.co/ai53xa9M36

$GLD $SLV $USO $GBTC $SPY #daytrading",,unrelated
1.13E+18,lusyblack1,Fri May 31 01:52:56 +0000 2019,"#Gold, #Silver, #CrudeOil, #Cryptos....Todays Free Podcast Covers Our Next Profit Targets &gt; https://t.co/ai53xarnrG

$GLD $SLV $USO $GBTC $SPY https://t.co/ai53xarnrG",,unrelated
1.13E+18,StartBitcoinOK,Fri May 31 01:49:44 +0000 2019,Whitebark Energy to increase interest to 50% at Wizard Lake development #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/svSDv8zcux,,unrelated
1.13E+18,CdnxTracker,Fri May 31 01:41:02 +0000 2019,$MOZ $MOZ.to value always comes in the end...even in a shitty #gold $GLD environment,Canada,unrelated
1.13E+18,leadlagreport,Fri May 31 01:39:29 +0000 2019,"All the traditional safe haven asset classes - staples, utilities, real estate, Treasuries and gold - have managed to post gains except silver. It's been in a steady three-year downtrend relative to gold and is down 13% in just the last year. $SPX $GLD $SLV https://t.co/g4CKvmumLo","New York, NY",bearish
1.13E+18,goldthumb230,Fri May 31 01:30:23 +0000 2019,"What a time to be bullish Aussie $Gold. Chart in $USD looks to turn higher from oversold weekly, and the $AUD would have to pull out more than a Steven Bradbury to finish the year higher than where we are today at 69c. Bring on the AUD$1,900 handle https://t.co/ktP5IfiQnq",,bullish
1.13E+18,Trading_Analyst,Fri May 31 01:27:14 +0000 2019,[WATCH] Gold Makes Power Move Today... But Will It Continue? Here's My Analysis... $GLD $GDX $JNUG $NUGT $DUST $JDST $DGLD $IAU - click link &gt; https://t.co/OFS2mKBFOd https://t.co/D7zEYWHYUw,Somewhere In The Caribbean,bullish
1.13E+18,StartBitcoinOK,Fri May 31 01:14:39 +0000 2019,"Friday: Personal Income and Outlays, Chicago PMI #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/hu4jMGfpG8",,unrelated
1.13E+18,lee1_surin,Fri May 31 01:13:20 +0000 2019,"#GOLD Daily: $GOLD Breaking out from descending yellow resistance. Upper BB now curling upward. MACD/Stochs both now crossed bullish &amp; building strong upward momentum.  Another Possible early warning sign Dollar could be topping soon. 

#Metals $GC #GC #GLD $GLD #USD https://t.co/wK3ekLVA4e",Canada,bullish
1.13E+18,beckmanacct,Fri May 31 01:13:06 +0000 2019,"#GOLD Daily: $GOLD Breaking out from descending yellow resistance. Upper BB now curling upward. MACD/Stochs both now crossed bullish &amp; building strong upward momentum.  Another Possible early warning sign Dollar could be topping soon. 

#Metals $GC #GC #GLD $GLD #USD https://t.co/wK3ekLVA4e","Pacific Northwest, USA",bullish
1.13E+18,Howlingman8,Fri May 31 01:07:27 +0000 2019,"COTD is #GOLD. 
#XAUUSD #xau #gld 

Become a free member to get the daily charts sent to your inbox:
https://t.co/fpBusNlO5P https://t.co/ilydgYLpl5",,unrelated
1.13E+18,JohnFeeney10,Fri May 31 01:05:32 +0000 2019,"What a time to be bullish Aussie $Gold. Chart in $USD looks to turn higher from oversold weekly, and the $AUD would have to pull out more than a Steven Bradbury to finish the year higher than where we are today at 69c. Bring on the AUD$1,900 handle https://t.co/ktP5IfiQnq","Sydney, New South Wales",bullish
1.13E+18,PortfolioBuzz,Fri May 31 01:05:13 +0000 2019,Never miss breaking news for Top Commodities $GLD $OIL $SLV https://t.co/Rwx5jIkNWX https://t.co/lK3X61mxOs,London,unrelated
1.13E+18,ThomasJaskiewi1,Fri May 31 01:02:19 +0000 2019,"#GOLD Daily: $GOLD Breaking out from descending yellow resistance. Upper BB now curling upward. MACD/Stochs both now crossed bullish &amp; building strong upward momentum.  Another Possible early warning sign Dollar could be topping soon. 

#Metals $GC #GC #GLD $GLD #USD https://t.co/wK3ekLVA4e","Bloomsburg, PA",bullish
1.13E+18,TheGoldForecast,Fri May 31 01:00:45 +0000 2019,Article: El Dedo Del Destino - The Underlying Force Behind Changes in Market Sentiment https://t.co/EqfXjxmY9G $GLD $GDX $XAUUSD $NUGT $SLV $SPY https://t.co/RDOBhVcSNP,"Honolulu, HI",unrelated
1.13E+18,IgnacioCuri,Fri May 31 00:59:15 +0000 2019,"#GOLD Daily: $GOLD Breaking out from descending yellow resistance. Upper BB now curling upward. MACD/Stochs both now crossed bullish &amp; building strong upward momentum.  Another Possible early warning sign Dollar could be topping soon. 

#Metals $GC #GC #GLD $GLD #USD https://t.co/wK3ekLVA4e",Argentina,bullish
1.13E+18,TeresaTrades,Fri May 31 00:54:47 +0000 2019,$SPY $QQQ $EEM $IWM $EWZ $TLT $FXI $HYG $EFA $VXX $XLF $USO $GLD $XOP $VNQ $XLU $OIH $GDX $UVXY $DIA $SLV $KRE $XLI Most active ETF options https://t.co/z3irAZFY6F,"Alaska, USA",unrelated
1.13E+18,GaryThomson16,Fri May 31 00:54:31 +0000 2019,"Weekly Stock Market Review
Week #22: Top 10 Stock Picks For June 

https://t.co/QE7tqeNwPE 

$AAPL $NVDA $MU $AMZN $FB $GOOGL $NFLX $SPY $QQQ $DIA $INTC $AMD $F $GOOG $BRK_B $GLD $SBUX $BA $VIX $CC $VAC $WIX #nasdaq #stockstowatch #tradingpsychology #tradingsignals #markets $SHOP https://t.co/nQRHDujvMC",San Francisco,unrelated
1.13E+18,jimyat11,Fri May 31 00:53:10 +0000 2019,"05/29/19 - View today's #MarketOutlook from 
@Market_Scholars here: https://t.co/PLIapSKIci Discussed: $SPY $IWM $EEM $EFA $GLD $TLT $USO $UUP $XLY $XLK $XLRE $XLU $XLV $XLP $PG 🐻",,unrelated
1.13E+18,the_chart_life,Fri May 31 00:51:04 +0000 2019,"Daily leaders: $IHI $PALL $IYH $VCR $GLD

Daily laggards: $USO $REMX $XOP $UNG $PSCE https://t.co/JZadSH61yF",DC Metro,unrelated
1.13E+18,DogWagging,Fri May 31 00:50:51 +0000 2019,$GC weekly backtesting MA. I know I'm the only person walking the planet who believes this but I swear a significant decline is pending. $GOLD $GLD $GDM $GDX $GDXJ $JNUG $JDST https://t.co/HnlTheQVlr,Earth,bearish
1.13E+18,MysteryTrader99,Fri May 31 00:46:51 +0000 2019,"#GOLD Daily: $GOLD Breaking out from descending yellow resistance. Upper BB now curling upward. MACD/Stochs both now crossed bullish &amp; building strong upward momentum.  Another Possible early warning sign Dollar could be topping soon. 

#Metals $GC #GC #GLD $GLD #USD https://t.co/wK3ekLVA4e",,bullish
1.13E+18,ChartLines,Fri May 31 00:46:45 +0000 2019,"Been thinking the yen index $XJY $FXY $6J_f (here, also $XJY) $J7 likely turning up, maybe already from the recent consolidation.
Similar for $Gold $GC $GLD - there’s resistance, but above support recently tested, both yen $FXY &amp; $GC could work through that.
MAYbe euro too... https://t.co/OuiJwcGJPF",,bullish
1.13E+18,TroyPriestly,Fri May 31 00:46:00 +0000 2019,"#Gold, #Silver, #CrudeOil, #Cryptos....Todays Free Podcast Covers Our Next Profit Targets &gt; https://t.co/ai53xarnrG

$GLD $SLV $USO $GBTC $SPY https://t.co/ai53xarnrG","Ann Arbor, MI",unrelated
1.13E+18,torontotradr,Fri May 31 00:44:53 +0000 2019,$JNUG $GLD $GOLD putting the foot down lez go!!,"Toronto, Ontario",neutral
1.13E+18,___Deejay,Fri May 31 00:39:45 +0000 2019,@___Deejay Dude! It's going to make that move. Those trade 5% tariff's could very well be the push. $SLV $GLD $GC_F https://t.co/jgVQ48ptS0,⬆️,unrelated
1.13E+18,i_Know_First,Fri May 31 00:35:47 +0000 2019,"Weekly Stock Market Review
Week #22: Top 10 Stock Picks For June 

https://t.co/0aDyGUepzB 

$AAPL $NVDA $MU $AMZN $FB $GOOGL $NFLX $SPY $QQQ $DIA $INTC $AMD $F $GOOG $BRK_B $GLD $SBUX $BA $VIX $CC $VAC $WIX #nasdaq #stockstowatch #tradingpsychology #tradingsignals #markets $SHOP https://t.co/CoYK6WI3N2",,unrelated
1.13E+18,5Sobak,Fri May 31 00:35:39 +0000 2019,The RSI for the Bullish Percent index on the Gold Miners index reached below 10 suggesting a low is near (Tuesday close 3.32).  An RSI close above 30 have proceeded $GDX rallies; Wednesday's close 36.30. $gold $gld $XAU https://t.co/UeT7LKlL9x,"Москва, СССР.",unrelated
1.13E+18,BenCasey101,Fri May 31 00:35:18 +0000 2019,"Weekly Stock Market Review
Week #22: Top 10 Stock Picks For June 

https://t.co/di3yP8kgna 

$AAPL $NVDA $MU $AMZN $FB $GOOGL $NFLX $SPY $QQQ $DIA $INTC $AMD $F $GOOG $BRK_B $GLD $SBUX $BA $VIX $CC $VAC $WIX #nasdaq #stockstowatch #tradingpsychology #tradingsignals #markets $SHOP https://t.co/x9SZEPf0Ey","Dublin City, Ireland",unrelated
1.13E+18,StartBitcoinOK,Fri May 31 00:35:09 +0000 2019,Companies to outline investment stories at next week’s Proactive CEO Sessions #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/s5zL00CJlP,,unrelated
1.13E+18,davidmoadel,Fri May 31 00:35:07 +0000 2019,$KO Why Coke and #Amazon are chasing the energy-drink buzz https://t.co/6yeZIHCDzS $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,USA,unrelated
1.13E+18,MommasOptions,Fri May 31 00:34:42 +0000 2019,It has been a few days since I have shown the room my portfolio! Will rectify that premarket tomorrow morning so the room can see my different setups in playing this market to the downside. $GLD $TLT $SCO $VIX $VXX $AMZN $BAC $BIDU $ASHR $YANG $FXI well the list goes on and on,,unrelated
1.13E+18,MattBurns25,Fri May 31 00:34:33 +0000 2019,"Weekly Stock Market Review
Week #22: Top 10 Stock Picks For June 

https://t.co/1HA5qi3zcg 

$AAPL $NVDA $MU $AMZN $FB $GOOGL $NFLX $SPY $QQQ $DIA $INTC $AMD $F $GOOG $BRK_B $GLD $SBUX $BA $VIX $CC $VAC $WIX #nasdaq #stockstowatch #tradingpsychology #tradingsignals #markets $SHOP https://t.co/7LO9TJrMiH",,unrelated
1.13E+18,don_right,Fri May 31 00:33:27 +0000 2019,"@ Weekly Stock Market Review
Week #22: Top 10 Stock Picks For June 

https://t.co/Z2MJoZSL0D 

$AAPL $NVDA $MU $AMZN $FB $GOOGL $NFLX $SPY $QQQ $DIA $INTC $AMD $F $GOOG $BRK_B $GLD $SBUX $BA $VIX $CC $VAC $WIX #nasdaq #stockstowatch #tradingpsychology #tradingsignals #markets https://t.co/FRKip5BWWf",New York,unrelated
1.13E+18,GaryThomson14,Fri May 31 00:32:18 +0000 2019,"Weekly Stock Market Review
Week #22: Top 10 Stock Picks For June 

https://t.co/wGA6c3k2Wm 

$AAPL $NVDA $MU $AMZN $FB $GOOGL $NFLX $SPY $QQQ $DIA $INTC $AMD $F $GOOG $BRK_B $GLD $SBUX $BA $VIX $CC $VAC $WIX #nasdaq #stockstowatch #tradingpsychology #tradingsignals #markets $SHOP https://t.co/pAflHVAnqh",San Francisco ,unrelated
1.13E+18,davidmoadel,Fri May 31 00:32:08 +0000 2019,$ES_F Whoopsie doopsie    $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX $SPX #futures https://t.co/fYtiMpPSMB,USA,unrelated
1.13E+18,dave_schwager,Fri May 31 00:31:08 +0000 2019,@___Deejay Dude! It's going to make that move. Those trade 5% tariff's could very well be the push. $SLV $GLD $GC_F https://t.co/jgVQ48ptS0,"Raleigh, NC",unrelated
1.13E+18,TITAN_TradingCA,Fri May 31 00:27:30 +0000 2019,Gold in Canadian dollars is on the cusp of a major bullish breakout above 2012 highs. Notice the {C&amp;H} setup that has been setting up since early 2018 as we get closer to the apex of the {Triangle}. $GLD $SLV $XAUUSD $GDX $NUGT $GOLD $JNUG $ASR.TO $ROXG.TO $CG.TO  #gold #silver https://t.co/pWq5YugpgI,Canada | USA,bullish
1.13E+18,msmith888888,Fri May 31 00:25:42 +0000 2019,Seems $GC_F $GLD $GOLD wants to move higher.,Mars,bullish
1.13E+18,ChartGuys,Fri May 31 00:23:06 +0000 2019,GOLD VIDEO ANALYSIS - 05/30/2019  - https://t.co/WWfQ0q0Ndn $GOLD $GLD $GDM $GDX $GDXJ $JNUG $JDST $NUGT $DUST #GOLD,,unrelated
1.13E+18,Escells,Fri May 31 00:22:33 +0000 2019,@charliebilello $GLD $VIX $SLV rising,United States,bullish
1.13E+18,TouTzuSays,Fri May 31 00:19:43 +0000 2019,"$GLD $GDX $NUGT - Gold will struggle to break $1,300, BNP Paribas analyst says https://t.co/e6cOOxZjMX",Seattle,neutral
1.13E+18,DogWagging,Fri May 31 00:18:12 +0000 2019,"$GC monthly under most every imaginably resistance.
$GOLD $GLD $GDM $GDX $GDXJ $JNUG $JDST https://t.co/LLh45Y4XPi",Earth,unrelated
1.13E+18,CanadaSands,Fri May 31 00:17:24 +0000 2019,"China could use ""rare earths"" in trade war with U.S.
https://t.co/wDKBfn7rVY  

$ABX $AEM $KGC $AUY $EGO $WPM $CDE $FTMNF $TECK $RIO $NGD $GSV $GG $AUY $UURAF $EGO $NEM $EGO $GFI $BVN $NCMGY $HMY $GOLD $BKH $MDU $STR $CNP $DUK $XEL $PNM $NWE $ATO $NI $SO $AEP $NEE $NI $EXC $SCG","Alberta, Canada",unrelated
1.13E+18,HBrohw,Fri May 31 00:16:22 +0000 2019,$AEM Recent news should be good for $GLD https://t.co/QjpMmaBsbv,,bullish
1.13E+18,BakkenShale,Fri May 31 00:13:32 +0000 2019,"Trade war: will China use ‘nuclear option’ of banning rare earth exports to US?

https://t.co/JavrNwS5Lt #tariff #China #Trump  $XLF $BAC $EEM $GDX $UURAF $EFA $SPY $GLD $SLV $FTSE $DAX $NSRGY $NVS $CS $GS $CBK.DE $CRZBY $DB $LLOY.L $NBGIF $MSCI $EWP $UUP $EUFN $SAN $BBVA $XLF","Williston, ND",unrelated
1.13E+18,BakkenShale,Fri May 31 00:13:27 +0000 2019,"China could use ""rare earths"" in trade war with U.S.
https://t.co/wDKBfn7rVY  

$ABX $AEM $KGC $AUY $EGO $WPM $CDE $FTMNF $TECK $RIO $NGD $GSV $GG $AUY $UURAF $EGO $NEM $EGO $GFI $BVN $NCMGY $HMY $GOLD $BKH $MDU $STR $CNP $DUK $XEL $PNM $NWE $ATO $NI $SO $AEP $NEE $NI $EXC $SCG","Williston, ND",unrelated
1.13E+18,oilbot123,Fri May 31 00:12:38 +0000 2019,"Here are the #Volatility levels for the majors going into the Friday Asian open, stay lucky out there!: https://t.co/o6RpAvpwJt
 
 #ES_F $SPY $SPX #6E_F #CL_F #OOTT #GBPUSD $VIX #bonds $GOLD $AGS",,unrelated
1.13E+18,Mikes_charts,Fri May 31 00:10:24 +0000 2019,"$GOLD bullish over 1287 
 Skeptical though
 Maybe my $HMY will finally get out of the summer https://t.co/5L2L3ieaIN",,bullish
1.13E+18,StartBitcoinOK,Fri May 31 00:09:58 +0000 2019,"Afarak secures funding with combination of an chrome ore off-take agreement, several financing deals #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/QrVeKGIrOH",,unrelated
1.13E+18,OfficialMining,Fri May 31 00:09:17 +0000 2019,"China could use ""rare earths"" in trade war with U.S.
https://t.co/wDKBfn7rVY  

$ABX $AEM $KGC $AUY $EGO $WPM $CDE $FTMNF $TECK $RIO $NGD $GSV $GG $AUY $UURAF $EGO $NEM $EGO $GFI $BVN $NCMGY $HMY $GOLD $BKH $MDU $STR $CNP $DUK $XEL $PNM $NWE $ATO $NI $SO $AEP $NEE $NI $EXC $SCG","New York, NY",unrelated
1.13E+18,ktgster,Fri May 31 00:08:51 +0000 2019,Trump is adding gas to the fire. Only way to save yourself is to buy $gold or $BTC. This is the end. https://t.co/HVpvabLPOp,,bullish
1.13E+18,OfficialMining,Fri May 31 00:07:36 +0000 2019,"Trade war: will China use ‘nuclear option’ of banning rare earth exports to US?

https://t.co/JavrNwS5Lt #tariff #China #Trump  $XLF $BAC $EEM $GDX $UURAF $EFA $SPY $GLD $SLV $FTSE $DAX $NSRGY $NVS $CS $GS $CBK.DE $CRZBY $DB $LLOY.L $NBGIF $MSCI $EWP $UUP $EUFN $SAN $BBVA $XLF","New York, NY",unrelated
1.13E+18,OfficialMining,Fri May 31 00:06:47 +0000 2019,"Gold Prices Could Hit $5,000 Says Billionaire Thomas Kaplan - Bloomberg Interview  https://t.co/h252SCexa4 $UVXY $VIX $GLD $SPY $SLV $UUP $TVIX","New York, NY",bullish
1.13E+18,momotrader,Fri May 31 00:05:21 +0000 2019,"Let's see.  I $SPY a possible head and shoulders now and a probably failed retest of the 200ma (green line).  

#PPT to the rescue.  The ship is about to take on serious water.

$VIX $VXX $UVXY $TVIX $SPX $AAPL $TNX $USO $GLD $GDX https://t.co/UYNqXgymDs","Denver, CO",unrelated
1.13E+18,swingtrader19,Fri May 31 00:02:13 +0000 2019,"$SPY $QQQ $USDMXN $EWW $VXX $TVIX $UVXY $NUGT $GLD Mexico: “If Tariffs Are Imposed We Would Respond ""Strongly""..  Everyone don’t forget to screenshot your 401k accounts for memory .. This will be a self-hurting move for #T... https://t.co/gT2QlqJoCV","Illinois, USA",unrelated
1.13E+18,EconGlobal,Sat Jun 01 23:45:09 +0000 2019,"Have a great weekend all - $GOLD Put in its best week this year and broke out of a falling wedge building since Feb. Looking to $1320 next week but the ""measured move"" for this wedge should take it to test the key $1370 level this summer. For $SPX: Not interested long until ~2720 https://t.co/DtsYBuzWwg",,bullish
1.13E+18,DanielAABranco,Sat Jun 01 23:34:40 +0000 2019,"May Returns:
Bitcoin $BTC: +51%
Volatility $VXX: +19%
Long Bonds $TLT: +7%
Yen/$: +3%
Bonds $AGG: +2%
Gold $GLD: +2%
REITs $VNQ: +0.2%
Junk Bonds $HYG: -2%
MSCI EAFE $EFA: -5%
S&amp;P 500 $SPY: -6%
MSCI EM $EEM: -7%
Russell 2k $IWM: -8%
Nasdaq 100 $QQQ: -8%
Oil $USO: -17%
Tesla: -22%","Roeselare, België",neutral
1.13E+18,JoeRDiaz2,Sat Jun 01 23:33:01 +0000 2019,"China to announce trade war demands in 6 hours, Which company to get banned. Trump needs a come to Jesus moment. $spy $dia $uco $gld $iwm $fxi $xle $xlb $xlf $xlk $xli $xlu $xlv $xly $xlp $jpm $gs $bac $xom $cvx $hd $wmt $dis $mmm $mrk $aapl $intc $msft $amzn $pypl $nflx $twtr",United States,unrelated
1.13E+18,IdeasPrime,Sat Jun 01 23:30:01 +0000 2019,"Gold | $GOLD | $XAU $USD

Gold: Long time view

Long or short it on WCX: https://t.co/L3oGkoJgoU https://t.co/WlSCaoOd0j","London, England",neutral
1.13E+18,2xYBC,Sat Jun 01 23:26:28 +0000 2019,"@roelzns @hussmanjp Cheers $SPY keep praying for cuts, then game over. Got gold? $GLD https://t.co/V0fqJQEBSC","California, USA",unrelated
